Крастайо,крест,
Лазарь,мой бог,
Лубен,любовь,
Любен,любовь,
Любомир,мир любви,
Людмил,милый людям,
Момчил,молодежь,
Никифор,приносящий победу,
Никола,победа людей,
Огниан,огонь,
Огньян,огонь,
Пенко,скала,
Петар,скала,
Плеймн,огонь,
Радко,счастливый,
Сава,старик,
Самуил,услышанный богом,
Спас,спасенный,
Станимир,мирный правитель,
Стоян,стоящий,
Тимотей,почитающий бога,
Тодор,подарок бога,
Тома,близнец,
Филипп,любитель лошадей,
Христо,несущий крест,
Чавдар,лидер,
Ян,бог добрый,
Янко,бог добрый,
Александра,защитница человечества,
Александрина,защитница человечества,
Бильяна,трава,
Бисера,жемчужина,
Богдана,подарок бога,
Богна,подарок бога,
Борислава,слава сражения,
Бояна,сражение,
Василка,королева,
Виолета,фиолетовый цвет,
Гергана,земледелец,
Дана,подарок бога,
Десислава,слава,
Донка,неоценимая,
Живка,живая,
Ива,бог добрый,
Ивана,бог добрый,
Иванка,бог добрый,
Ивет,тисовое дерево,
Искра,искра,
Йоана,бог добрый,
Йорданка,текущая вниз,
Лала,тюльпан,
Лидия,из лидии,
Лильяна,лилия,
Людмила,милая людям,
Мая,мать,
Невена,ноготки,
Нейдежда,надежда,
Николина,победа людей,
Пенка,скала,
Рада,счастливая,
Радка,счастливая,
Райна,королева,
Рая,королева,
Росица,роса,
Силвия,отлеса,
Снежана,женщина снега,
Стоянка,стоящая,
Тереза,жница,
Тодорка,подарок бога,
Филиппа,любительница лошадей,
Христина,христианка,
Цвета,цветок,
Цветанка,цветок,
Эмилия,соперница,
Эмилия,соперница,
Яна,бог добрый,
Аалт,благородный вид,
Аалтдж,благородный вид,
Абигал,радующая отца,
Абрахана,многодетная,
Аделхайд,благородный вид,
Аделхейд,благородный вид,
Аделхейт,благородный вид,
Алеид,благородный вид,
Алеида,благородный вид,
Алеидис,благородный вид,
Алид,благородный вид,
Алли,благородный вид,
Анджелин,ангел,
Аника,польза,
Анк,изящество,
Аннек,польза,
Аннека,польза,
Аннемари,польза,
Анника,польза,
Анс,польза,
Антье,польза,
Анук,польза,
Вайона,виноградная лоза,
Виллемина,решительная,
Гиртдж,сила копья,
Гиртруда,сила копья,
Годелив,хорошая,
Гратия,угождающая,
Грит,жемчуг,
Гритдж,жемчуг,
Джакоба,вытесняющая,
Джаннек,бог добрый,
Джантайн,бог добрый,
Джелтдж,шлем,
Джелтсдж,шлем,
Джерда,вложение,
Джертруида,сила копья,
Джисела,залог,
Джоханнек,бог добрый,
Дуртдж,подарок бога,
Индж,перед лугом,
Каролин,человек,
Катриджн,чистая,
Катрин,чистая,
Кейтлиджн,чистая,
Клаартдж,ясная,
Клазина,победа людей,
Клара,ясная,
Коби,вытесняющая,
Кокки,рожок,
Ксандра,защитница человечества,
Кунигонд,выдерживающая войну,
